"trx_id","sk_actor","actor_name","sk_customer","customer_name","customer_address","customer_city","customer_country","sk_film","film_title","release_year","film_rating","film_language","film_genre","film_description","sk_rental","staff_fullname","sk_waktu","tahun","kuartal","nama_bulan","tanggal","nama_hari","rental_date","return_date","replacement_cost","rental_duration","rental_rate","amount"
10409,184,Humphrey Garland,427,Jesus Mccartney,"259 Ipoh Drive",Guaruj,Brazil,336,Wonderland Christmas,2006,Kids,English             ,Documentary,A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station,10555,Jon Stephens,100650001,2012.0,Q1,januari,2012-01-01 00:00:00.000,Minggu,2005-08-01 00:00:00.000,2005-08-05 00:00:00.000,22.99,5,4.99,4.99
10410,195,Jayne Silverstone,427,Jesus Mccartney,"259 Ipoh Drive",Guaruj,Brazil,494,Wasteland Divine,2006,Kids,English             ,Horror,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,11019,Mike Hillyer,100650002,2012.0,Q1,januari,2012-01-02 00:00:00.000,Senin,2005-08-02 00:00:00.000,2005-08-11 00:00:00.000,21.99,4,0.99,5.99
10411,91,Christopher Berry,427,Jesus Mccartney,"259 Ipoh Drive",Guaruj,Brazil,176,Women Dorado,2006,Mature,English             ,Sports,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,13715,Mike Hillyer,100650020,2012.0,Q1,januari,2012-01-20 00:00:00.000,Jumat,2005-08-20 00:00:00.000,2005-08-27 00:00:00.000,21.99,6,0.99,1.99
10412,104,Penelope Cronyn,427,Jesus Mccartney,"259 Ipoh Drive",Guaruj,Brazil,70,Zoolander Fiction,2006,Mature,English             ,Animation,A Fateful Reflection of a Waitress And a Boat who must Discover a Sumo Wrestler in Ancient China,14196,Jon Stephens,100650021,2012.0,Q1,januari,2012-01-21 00:00:00.000,Sabtu,2005-08-21 00:00:00.000,2005-08-30 00:00:00.000,26.99,7,4.99,6.99
10413,188,Rock Dukakis,427,Jesus Mccartney,"259 Ipoh Drive",Guaruj,Brazil,529,Working Microcosmos,2006,Mature,English             ,Comedy,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,14282,Jon Stephens,100650021,2012.0,Q1,januari,2012-01-21 00:00:00.000,Sabtu,2005-08-21 00:00:00.000,2005-08-25 00:00:00.000,12.99,3,2.99,3.99
10414,176,Jon Chase,427,Jesus Mccartney,"259 Ipoh Drive",Guaruj,Brazil,150,Virtual Spoilers,2006,Adults Only,English             ,Documentary,A Fateful Tale of a Database Administrator And a Squirrel who must Discover a Student in Soviet Georgia,15325,Mike Hillyer,100650022,2012.0,Q1,januari,2012-01-22 00:00:00.000,Minggu,2005-08-22 00:00:00.000,2005-08-30 00:00:00.000,9.99,7,2.99,3.99
10415,190,Audrey Bailey,427,Jesus Mccartney,"259 Ipoh Drive",Guaruj,Brazil,679,Warlock Werewolf,2006,Kids,English             ,Family,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,4790,Mike Hillyer,100600008,2011.0,Q1,januari,2011-01-08 00:00:00.000,Sabtu,2005-07-08 00:00:00.000,2005-07-15 00:00:00.000,17.99,6,2.99,3.99
10416,189,Cuba Birch,427,Jesus Mccartney,"259 Ipoh Drive",Guaruj,Brazil,266,Victory Academy,2006,Teens,English             ,Classics,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,5473,Mike Hillyer,100600009,2011.0,Q1,januari,2011-01-09 00:00:00.000,Minggu,2005-07-09 00:00:00.000,2005-07-15 00:00:00.000,27.99,4,0.99,2.99
10417,184,Humphrey Garland,427,Jesus Mccartney,"259 Ipoh Drive",Guaruj,Brazil,650,Wonderland Christmas,2006,Kids,English             ,Documentary,A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station,5583,Mike Hillyer,100600010,2011.0,Q1,januari,2011-01-10 00:00:00.000,Senin,2005-07-10 00:00:00.000,2005-07-18 00:00:00.000,27.99,3,0.99,5.99
10418,142,Jada Ryder,427,Jesus Mccartney,"259 Ipoh Drive",Guaruj,Brazil,199,Zoolander Fiction,2006,Mature,English             ,Documentary,A Fateful Reflection of a Waitress And a Boat who must Discover a Sumo Wrestler in Ancient China,6420,Mike Hillyer,100600011,2011.0,Q1,januari,2011-01-11 00:00:00.000,Selasa,2005-07-11 00:00:00.000,2005-07-19 00:00:00.000,29.99,4,2.99,6.99
10419,144,Angela Witherspoon,427,Jesus Mccartney,"259 Ipoh Drive",Guaruj,Brazil,540,Wait Cider,2006,Teens,English             ,Music,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,6506,Jon Stephens,100600012,2011.0,Q1,januari,2011-01-12 00:00:00.000,Rabu,2005-07-12 00:00:00.000,2005-07-13 00:00:00.000,10.99,7,2.99,2.99
10420,171,Olympia Pfeiffer,427,Jesus Mccartney,"259 Ipoh Drive",Guaruj,Brazil,447,Wait Cider,2006,Teens,English             ,Games,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,6934,Jon Stephens,100600026,2011.0,Q1,januari,2011-01-26 00:00:00.000,Rabu,2005-07-26 00:00:00.000,2005-08-05 00:00:00.000,28.99,5,2.99,7.99
10421,151,Geoffrey Heston,427,Jesus Mccartney,"259 Ipoh Drive",Guaruj,Brazil,895,Working Microcosmos,2006,Mature,English             ,Classics,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,8178,Jon Stephens,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-08-01 00:00:00.000,21.99,3,2.99,3.99
10422,103,Matthew Leigh,427,Jesus Mccartney,"259 Ipoh Drive",Guaruj,Brazil,356,Wanda Chamber,2006,Teens,English             ,Children,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,8527,Mike Hillyer,100600029,2011.0,Q1,januari,2011-01-29 00:00:00.000,Sabtu,2005-07-29 00:00:00.000,2005-08-06 00:00:00.000,10.99,5,2.99,5.99
10423,147,Fay Winslet,427,Jesus Mccartney,"259 Ipoh Drive",Guaruj,Brazil,443,Words Hunter,2006,Kids,English             ,Comedy,A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention,8654,Jon Stephens,100600029,2011.0,Q1,januari,2011-01-29 00:00:00.000,Sabtu,2005-07-29 00:00:00.000,2005-08-07 00:00:00.000,11.99,6,2.99,5.99
10424,187,Renee Ball,427,Jesus Mccartney,"259 Ipoh Drive",Guaruj,Brazil,617,Wind Phantom,2006,Mature,English             ,Family,A Touching Saga of a Madman And a Forensic Psychologist who must Build a Sumo Wrestler in An Abandoned Mine Shaft,9973,Jon Stephens,100600031,2011.0,Q1,januari,2011-01-31 00:00:00.000,Senin,2005-07-31 00:00:00.000,2005-08-06 00:00:00.000,24.99,4,0.99,2.99
10425,60,Henry Berry,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,142,Wonka Sea,2006,Adults Only,English             ,Documentary,A Brilliant Saga of a Boat And a Mad Scientist who must Meet a Moose in Ancient India,1225,Jon Stephens,100550015,2010.0,Q1,januari,2010-01-15 00:00:00.000,Jumat,2005-06-15 00:00:00.000,2005-06-21 00:00:00.000,24.99,3,0.99,3.99
10426,196,Bela Walken,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,122,Whisperer Giant,2006,Teens,English             ,Horror,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,1469,Jon Stephens,100550015,2010.0,Q1,januari,2010-01-15 00:00:00.000,Jumat,2005-06-15 00:00:00.000,2005-06-24 00:00:00.000,11.99,7,0.99,2.99
10427,196,Bela Walken,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,684,Whisperer Giant,2006,Teens,English             ,Games,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,1599,Jon Stephens,100550016,2010.0,Q1,januari,2010-01-16 00:00:00.000,Sabtu,2005-06-16 00:00:00.000,2005-06-21 00:00:00.000,11.99,4,2.99,3.99
10428,200,Thora Temple,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,958,Wrong Behavior,2006,Teens,English             ,Drama,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,2674,Jon Stephens,100550019,2010.0,Q1,januari,2010-01-19 00:00:00.000,Selasa,2005-06-19 00:00:00.000,2005-06-21 00:00:00.000,19.99,6,2.99,2.99
10429,147,Fay Winslet,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,402,Words Hunter,2006,Kids,English             ,Animation,A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention,3374,Mike Hillyer,100550021,2010.0,Q1,januari,2010-01-21 00:00:00.000,Kamis,2005-06-21 00:00:00.000,2005-06-22 00:00:00.000,15.99,3,0.99,0.99
10430,196,Bela Walken,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,484,Whisperer Giant,2006,Teens,English             ,Classics,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,10572,Jon Stephens,100650001,2012.0,Q1,januari,2012-01-01 00:00:00.000,Minggu,2005-08-01 00:00:00.000,2005-08-06 00:00:00.000,13.99,3,2.99,4.99
10431,161,Harvey Hope,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,526,Uprising Uptown,2006,Adults Only,English             ,Travel,A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin,10883,Mike Hillyer,100650002,2012.0,Q1,januari,2012-01-02 00:00:00.000,Senin,2005-08-02 00:00:00.000,2005-08-03 00:00:00.000,10.99,7,2.99,2.99
10432,159,Laura Brody,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,600,Wisdom Worker,2006,Mature,English             ,Horror,A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station,11531,Mike Hillyer,100650017,2012.0,Q1,januari,2012-01-17 00:00:00.000,Selasa,2005-08-17 00:00:00.000,2005-08-21 00:00:00.000,16.99,5,0.99,0.99
10433,153,Minnie Kilmer,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,476,Worker Tarzan,2006,Mature,English             ,Family,A Action-Packed Yarn of a Secret Agent And a Technical Writer who must Battle a Sumo Wrestler in The First Manned Space Station,3699,Mike Hillyer,100600006,2011.0,Q1,januari,2011-01-06 00:00:00.000,Kamis,2005-07-06 00:00:00.000,2005-07-10 00:00:00.000,9.99,5,2.99,2.99
10434,158,Vivien Basinger,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,581,World Leathernecks,2006,Teens,English             ,Music,A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park,3922,Jon Stephens,100600006,2011.0,Q1,januari,2011-01-06 00:00:00.000,Kamis,2005-07-06 00:00:00.000,2005-07-15 00:00:00.000,16.99,4,0.99,5.99
10435,170,Mena Hopper,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,996,Young Language,2006,Kids,English             ,Documentary,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,4148,Mike Hillyer,100600007,2011.0,Q1,januari,2011-01-07 00:00:00.000,Jumat,2005-07-07 00:00:00.000,2005-07-11 00:00:00.000,9.99,6,0.99,0.99
10436,170,Mena Hopper,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,212,Young Language,2006,Kids,English             ,Action,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,5370,Mike Hillyer,100600009,2011.0,Q1,januari,2011-01-09 00:00:00.000,Minggu,2005-07-09 00:00:00.000,2005-07-10 00:00:00.000,14.99,7,4.99,4.99
10437,174,Michael Bening,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,61,Women Dorado,2006,Mature,English             ,Drama,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,6731,Jon Stephens,100600012,2011.0,Q1,januari,2011-01-12 00:00:00.000,Rabu,2005-07-12 00:00:00.000,2005-07-18 00:00:00.000,28.99,5,4.99,5.99
10438,187,Renee Ball,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,17,Wind Phantom,2006,Mature,English             ,Music,A Touching Saga of a Madman And a Forensic Psychologist who must Build a Sumo Wrestler in An Abandoned Mine Shaft,7819,Mike Hillyer,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-08-06 00:00:00.000,14.99,3,0.99,6.99
10439,187,Renee Ball,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,664,Wind Phantom,2006,Mature,English             ,Action,A Touching Saga of a Madman And a Forensic Psychologist who must Build a Sumo Wrestler in An Abandoned Mine Shaft,8151,Jon Stephens,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-08-02 00:00:00.000,12.99,6,2.99,2.99
10440,129,Daryl Crawford,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,202,Wasteland Divine,2006,Kids,English             ,Comedy,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,8383,Mike Hillyer,100600029,2011.0,Q1,januari,2011-01-29 00:00:00.000,Sabtu,2005-07-29 00:00:00.000,2005-07-31 00:00:00.000,26.99,5,4.99,4.99
10441,145,Kim Allen,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,457,Wait Cider,2006,Teens,English             ,Documentary,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,8524,Mike Hillyer,100600029,2011.0,Q1,januari,2011-01-29 00:00:00.000,Sabtu,2005-07-29 00:00:00.000,2005-08-07 00:00:00.000,21.99,5,0.99,4.99
10442,163,Christopher West,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,891,Young Language,2006,Kids,English             ,Classics,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,9899,Mike Hillyer,100600031,2011.0,Q1,januari,2011-01-31 00:00:00.000,Senin,2005-07-31 00:00:00.000,2005-08-08 00:00:00.000,13.99,3,0.99,5.99
10443,195,Jayne Silverstone,428,Herbert Kruger,"1823 Hoshiarpur Lane",Syktyvkar,Russian Federation,592,Wasteland Divine,2006,Kids,English             ,Music,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,9977,Jon Stephens,100600031,2011.0,Q1,januari,2011-01-31 00:00:00.000,Senin,2005-07-31 00:00:00.000,2005-08-02 00:00:00.000,28.99,6,2.99,2.99
10444,190,Audrey Bailey,429,Frederick Isbell,"1404 Taguig Drive",Tsuyama,Japan,623,Warlock Werewolf,2006,Kids,English             ,Foreign,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,1779,Jon Stephens,100550016,2010.0,Q1,januari,2010-01-16 00:00:00.000,Sabtu,2005-06-16 00:00:00.000,2005-06-25 00:00:00.000,9.99,4,0.99,5.99
10445,195,Jayne Silverstone,429,Frederick Isbell,"1404 Taguig Drive",Tsuyama,Japan,361,Wasteland Divine,2006,Kids,English             ,Sports,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,1796,Jon Stephens,100550016,2010.0,Q1,januari,2010-01-16 00:00:00.000,Sabtu,2005-06-16 00:00:00.000,2005-06-20 00:00:00.000,25.99,5,2.99,2.99
10446,162,Oprah Kilmer,429,Frederick Isbell,"1404 Taguig Drive",Tsuyama,Japan,968,Werewolf Lola,2006,Kids,English             ,Action,A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery,1914,Jon Stephens,100550017,2010.0,Q1,januari,2010-01-17 00:00:00.000,Minggu,2005-06-17 00:00:00.000,2005-06-26 00:00:00.000,19.99,6,4.99,7.99
10447,176,Jon Chase,429,Frederick Isbell,"1404 Taguig Drive",Tsuyama,Japan,740,Virtual Spoilers,2006,Adults Only,English             ,Horror,A Fateful Tale of a Database Administrator And a Squirrel who must Discover a Student in Soviet Georgia,3406,Mike Hillyer,100550021,2010.0,Q1,januari,2010-01-21 00:00:00.000,Kamis,2005-06-21 00:00:00.000,2005-06-22 00:00:00.000,13.99,5,2.99,2.99
10448,191,Gregory Gooding,429,Frederick Isbell,"1404 Taguig Drive",Tsuyama,Japan,638,Wrong Behavior,2006,Teens,English             ,Comedy,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,12255,Jon Stephens,100650018,2012.0,Q1,januari,2012-01-18 00:00:00.000,Rabu,2005-08-18 00:00:00.000,2005-08-18 00:00:00.000,23.99,7,2.99,2.99
10449,183,Russell Close,429,Frederick Isbell,"1404 Taguig Drive",Tsuyama,Japan,862,Won Dares,2006,Kids,English             ,Classics,A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat,12949,Mike Hillyer,100650019,2012.0,Q1,januari,2012-01-19 00:00:00.000,Kamis,2005-08-19 00:00:00.000,2005-08-28 00:00:00.000,25.99,5,0.99,4.99
10450,195,Jayne Silverstone,429,Frederick Isbell,"1404 Taguig Drive",Tsuyama,Japan,706,Wasteland Divine,2006,Kids,English             ,Drama,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,14490,Jon Stephens,100650021,2012.0,Q1,januari,2012-01-21 00:00:00.000,Sabtu,2005-08-21 00:00:00.000,2005-08-22 00:00:00.000,22.99,5,4.99,4.99
10451,172,Groucho Williams,429,Frederick Isbell,"1404 Taguig Drive",Tsuyama,Japan,100,Warlock Werewolf,2006,Kids,English             ,Foreign,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,5865,Mike Hillyer,100600010,2011.0,Q1,januari,2011-01-10 00:00:00.000,Senin,2005-07-10 00:00:00.000,2005-07-15 00:00:00.000,21.99,7,4.99,4.99
10452,187,Renee Ball,429,Frederick Isbell,"1404 Taguig Drive",Tsuyama,Japan,222,Wind Phantom,2006,Mature,English             ,Horror,A Touching Saga of a Madman And a Forensic Psychologist who must Build a Sumo Wrestler in An Abandoned Mine Shaft,6193,Jon Stephens,100600011,2011.0,Q1,januari,2011-01-11 00:00:00.000,Selasa,2005-07-11 00:00:00.000,2005-07-18 00:00:00.000,27.99,4,4.99,7.99
10453,188,Rock Dukakis,429,Frederick Isbell,"1404 Taguig Drive",Tsuyama,Japan,989,Working Microcosmos,2006,Mature,English             ,Travel,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,6882,Jon Stephens,100600012,2011.0,Q1,januari,2011-01-12 00:00:00.000,Rabu,2005-07-12 00:00:00.000,2005-07-18 00:00:00.000,22.99,4,4.99,6.99
10454,191,Gregory Gooding,429,Frederick Isbell,"1404 Taguig Drive",Tsuyama,Japan,775,Wrong Behavior,2006,Teens,English             ,Drama,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,6973,Jon Stephens,100600027,2011.0,Q1,januari,2011-01-27 00:00:00.000,Kamis,2005-07-27 00:00:00.000,2005-08-02 00:00:00.000,18.99,4,4.99,6.99
10455,185,Michael Bolger,429,Frederick Isbell,"1404 Taguig Drive",Tsuyama,Japan,7,Wife Turn,2006,Adults Only,English             ,Comedy,A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan,7348,Mike Hillyer,100600027,2011.0,Q1,januari,2011-01-27 00:00:00.000,Kamis,2005-07-27 00:00:00.000,2005-07-28 00:00:00.000,28.99,6,4.99,4.99
10456,173,Alan Dreyfuss,429,Frederick Isbell,"1404 Taguig Drive",Tsuyama,Japan,753,Vampire Whale,2006,Adults Only,English             ,Family,A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention,8132,Jon Stephens,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-08-01 00:00:00.000,20.99,3,0.99,1.99
10457,148,Emily Dee,429,Frederick Isbell,"1404 Taguig Drive",Tsuyama,Japan,792,Shrek License,2006,Teens,English             ,Foreign,A Fateful Yarn of a Secret Agent And a Feminist who must Find a Feminist in A Jet Boat,8139,Mike Hillyer,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-08-01 00:00:00.000,15.99,7,2.99,2.99
10458,170,Mena Hopper,429,Frederick Isbell,"1404 Taguig Drive",Tsuyama,Japan,139,Young Language,2006,Kids,English             ,Family,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,8171,Jon Stephens,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-08-07 00:00:00.000,21.99,7,4.99,7.99
10459,198,Mary Keitel,429,Frederick Isbell,"1404 Taguig Drive",Tsuyama,Japan,482,Youth Kick,2006,Adults Only,English             ,Classics,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,9844,Mike Hillyer,100600031,2011.0,Q1,januari,2011-01-31 00:00:00.000,Senin,2005-07-31 00:00:00.000,2005-08-02 00:00:00.000,12.99,3,0.99,0.99
